OTU	Test-Statistic	P	FDR_P	Bonferroni_P	LH + LB/30_mean	C/0_mean	LH + LB/112_mean	C/30_mean	LH/112_mean	LB/30_mean	LB/112_mean	C/112_mean	taxonomy
JN395219	12.775	0.0777839670244	0.641328943572	1.0	0.0	0.333333333333	0.0	0.0	0.0	7.0	0.0	0.333333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
New.CleanUp.ReferenceOTU93	12.775	0.0777839670244	0.641328943572	1.0	0.333333333333	0.333333333333	0.0	0.0	0.0	1.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
UDB011404	12.6666666667	0.0806586650825	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	0.0	368.0	17.3333333333	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Cystoderma; s__Cystoderma_fallax
HM162315	12.6666666667	0.0806586650825	0.641328943572	1.0	0.0	0.333333333333	0.0	0.0	0.0	0.0	103.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Myrothecium; s__Myrothecium_gramineum
HM037654	12.6666666667	0.0806586650825	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	3.66666666667	79.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ211613	12.6666666667	0.0806586650825	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	2.66666666667	82.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedHelotiales
HM754427	12.6666666667	0.0806586650825	0.641328943572	1.0	0.0	0.0	0.333333333333	2.0	0.0	0.333333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU44	12.6666666667	0.0806586650825	0.641328943572	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	160.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__unidentified; s__Botryosphaeriaceae_sp_F30
GU328566	12.6374358974	0.0814506274662	0.641328943572	1.0	0.0	0.333333333333	0.0	0.0	38.5	2.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
New.CleanUp.ReferenceOTU228	12.5911538462	0.0827189579975	0.641328943572	1.0	0.0	2.33333333333	0.0	4.0	0.0	0.0	133.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AM901977	12.5904761905	0.0827376605876	0.641328943572	1.0	122.333333333	3.66666666667	500.666666667	134.0	169.5	73.6666666667	255.0	324.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FJ762347	12.5813471503	0.0829899852755	0.641328943572	1.0	10.0	6.0	0.0	0.0	0.0	11.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762984	12.5651399491	0.0834396619481	0.641328943572	1.0	90.0	119.0	37.6666666667	225.5	165.5	227.666666667	0.0	20.6666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631023	12.4986100581	0.0853087064055	0.641328943572	1.0	9.66666666667	21.0	305.666666667	44.0	0.0	43.3333333333	34.0	96.3333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
New.CleanUp.ReferenceOTU351	12.3778929188	0.0887966816766	0.641328943572	1.0	5.33333333333	26.6666666667	0.0	0.0	0.0	8.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU816	12.3742124857	0.0889050113502	0.641328943572	1.0	28.0	0.666666666667	11.3333333333	6.5	0.0	15.3333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unculturedHypocreales
GQ509729	12.3138095238	0.0906999707069	0.641328943572	1.0	6.33333333333	0.0	0.0	0.0	44.5	8.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM487012	12.2846094354	0.0915793124058	0.641328943572	1.0	12.6666666667	34.3333333333	0.666666666667	63.5	0.0	531.666666667	0.0	20.6666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Cercospora; s__Cercospora_sp_CPC_15875
GU056004	12.222605364	0.0934719471842	0.641328943572	1.0	0.0	0.0	1.0	7.5	0.0	0.0	1.0	0.666666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unculturedHypocreales
New.CleanUp.ReferenceOTU337	12.1907514451	0.0944578411059	0.641328943572	1.0	0.333333333333	7.0	0.0	0.5	0.0	0.333333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
JF770474	12.166935051	0.0952010457693	0.641328943572	1.0	16.3333333333	2.0	0.0	62.0	0.0	29.3333333333	0.0	67.0	k__Fungi; p__Basidiomycota; c__Pucciniomycetes; o__Pucciniales; f__Pucciniaceae; g__Puccinia; s__Puccinia_striiformis_f_sp_tritici
AJ557830	12.1476190476	0.0958076538147	0.641328943572	1.0	182.333333333	11275.6666667	66.3333333333	210.0	49.5	291.666666667	72.0	196.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.ReferenceOTU18	12.1327823691	0.0962759378449	0.641328943572	1.0	1.33333333333	0.333333333333	38.3333333333	0.0	67.0	12.0	0.0	85.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__unidentified; s__unculturedHelotiaceae
FM177675	12.1325301205	0.096283917141	0.641328943572	1.0	90.3333333333	0.0	8.0	13.0	0.0	14.6666666667	24.0	11.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedcompost_fungus
AM901888	12.108194864	0.0970564931601	0.641328943572	1.0	39.6666666667	6.66666666667	176.0	76.5	55.0	85.6666666667	49.0	22.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU833	12.0961705831	0.0974402726651	0.641328943572	1.0	0.666666666667	0.0	0.0	2.5	0.0	0.666666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora; s__Hanseniaspora_uvarum
JN396986	12.0948571429	0.0974822758748	0.641328943572	1.0	12.0	0.0	28.3333333333	0.0	0.0	28.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
HQ211528	12.0687311178	0.0983211432642	0.641328943572	1.0	56.0	2.33333333333	159.333333333	38.0	119.5	23.0	0.0	33.3333333333	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Rhizoscyphus; s__Rhizoscyphus_ericae
JQ666633	11.962962963	0.101783449103	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	0.333333333333	1.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
JQ038255	11.962962963	0.101783449103	0.641328943572	1.0	0.0	0.0	0.333333333333	0.0	0.0	0.0	1.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Epicoccum; s__Epicoccum_sp_TMS_2011
FJ553417	11.962962963	0.101783449103	0.641328943572	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unculturedPhialocephala
AB615443	11.962962963	0.101783449103	0.641328943572	1.0	0.333333333333	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_rugulosa
New.CleanUp.ReferenceOTU218	11.962962963	0.101783449103	0.641328943572	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU227	11.962962963	0.101783449103	0.641328943572	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Phyllachorales; f__Phyllachoraceae; g__Colletotrichum; s__Colletotrichum_sublineolum
New.CleanUp.ReferenceOTU238	11.962962963	0.101783449103	0.641328943572	1.0	0.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU542	11.962962963	0.101783449103	0.641328943572	1.0	0.0	0.666666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
EU547495	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU328615	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
FJ763042	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	5.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ521795	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HM240040	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
FJ761482	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	4.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JF951750	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	5.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Aspergillus; s__Aspergillus_flavus
AM901759	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	5.33333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_slooffiae
FJ761531	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ762215	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	2.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
EU707856	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	9.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Mycosphaerella; s__Mycosphaerella_valgourgensis
GU721206	11.9298245614	0.102890371853	0.641328943572	1.0	1.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ631006	11.9298245614	0.102890371853	0.641328943572	1.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_2_TMS_2011
JN396415	11.9298245614	0.102890371853	0.641328943572	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU28	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU75	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	6.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae; g__Dissoconium; s__Dissoconium_proteae
New.CleanUp.ReferenceOTU111	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Sporidiobolales; f__Incertae_sedis; g__Rhodotorula; s__Rhodotorula_aff_marina_IMUFRJ_52025
New.CleanUp.ReferenceOTU143	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	3.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU169	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
New.CleanUp.ReferenceOTU231	11.9298245614	0.102890371853	0.641328943572	1.0	12.3333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_herquei
New.CleanUp.ReferenceOTU273	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU330	11.9298245614	0.102890371853	0.641328943572	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU341	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	2.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU457	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Edenia; s__Edenia_gomezpompae
New.CleanUp.ReferenceOTU470	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	8.66666666667	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU473	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Microbotryales; f__Microbotryaceae; g__Sphacelotheca; s__Sporisorium_destruens
New.CleanUp.ReferenceOTU502	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	7.33333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU543	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	5.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Ustilago; s__Ustilago_drakensbergiana
New.CleanUp.ReferenceOTU565	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	1.66666666667	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Paraglomerales; f__unidentified; g__unidentified; s__unculturedParaglomus
New.CleanUp.ReferenceOTU569	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora; s__Hanseniaspora_vineae
New.CleanUp.ReferenceOTU604	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	0.0	0.0	0.0	0.0	5.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU786	11.9298245614	0.102890371853	0.641328943572	1.0	6.33333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU809	11.9298245614	0.102890371853	0.641328943572	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GQ458030	11.8562890519	0.105385033566	0.652873134776	1.0	2.33333333333	0.333333333333	3.0	0.0	0.0	2.0	1.0	1.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FJ210471	11.7651630023	0.108550925359	0.668410546456	1.0	5.33333333333	324.0	2.0	4.0	3.0	9.66666666667	1.0	10.6666666667	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Incertae_sedis; g__Acremonium; s__Acremonium_sp_JJP_2009a
AM901712	11.7057939914	0.110658621222	0.674852382491	1.0	0.0	3.33333333333	44.0	11.5	163.5	3.0	0.0	48.3333333333	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
New.ReferenceOTU16	11.6983471074	0.110925539248	0.674852382491	1.0	8.33333333333	80.0	19.6666666667	18.0	0.0	17.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
FN548157	11.6444244064	0.112875341738	0.682627066702	1.0	5.0	9.66666666667	26.6666666667	0.0	0.0	26.6666666667	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__Pleosporales_sp_MU_2009_4
New.CleanUp.ReferenceOTU197	11.5372323426	0.116841446331	0.699679928926	1.0	5.0	0.0	12.6666666667	0.0	3.0	4.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
AY447032	11.4680440771	0.119466172695	0.699679928926	1.0	12.6666666667	9.0	0.0	8.0	0.0	27.3333333333	52.0	21.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae; g__Zygoascus; s__Zygoascus_steatolyticus_var_steatolyticus
FM875842	11.4406961178	0.12051786262	0.699679928926	1.0	48.6666666667	5.66666666667	7.66666666667	112.5	0.0	63.6666666667	0.0	34.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
GU566196	11.3112840467	0.125605541497	0.699679928926	1.0	3.0	0.0	0.0	0.0	31.5	0.0	165.0	0.0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Penicillium; s__Penicillium_spinulosum
HM069427	11.2631578947	0.127545002493	0.699679928926	1.0	0.0	0.0	38.6666666667	0.0	0.0	0.0	62.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU545	11.2631578947	0.127545002493	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.666666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Dipodascaceae; g__Galactomyces; s__Galactomyces_geotrichum
DQ420936	11.2289412674	0.128939791668	0.699679928926	1.0	53.3333333333	63.6666666667	13.0	11.5	0.0	40.0	146.0	12.3333333333	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsoil_fungus
JN905772	11.2123995408	0.129618853502	0.699679928926	1.0	0.333333333333	6.0	0.0	0.0	0.0	0.333333333333	0.0	0.666666666667	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
New.CleanUp.ReferenceOTU649	11.200617284	0.130104433574	0.699679928926	1.0	0.0	0.0	0.0	0.0	0.5	0.333333333333	3.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Incertae_sedis; f__Myxotrichaceae; g__Oidiodendron; s__Oidiodendron_maius
JN905073	11.1779220779	0.131044240794	0.699679928926	1.0	0.0	3.0	31.3333333333	7.5	0.0	0.0	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.ReferenceOTU23	11.1274140958	0.133157035249	0.699679928926	1.0	1834.66666667	0.666666666667	855.666666667	851.0	598.5	588.333333333	677.0	562.0	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_sedis; g__Candida; s__Candida_humilis
HQ630993	11.0687179487	0.135649538222	0.699679928926	1.0	17.6666666667	0.0	0.0	0.0	0.0	9.33333333333	0.0	0.0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Montagnulaceae; g__Paraphaeosphaeria; s__Paraphaeosphaeria_sp_TMS_2011
GU174360	10.9913657771	0.138996085204	0.699679928926	1.0	52.6666666667	481.666666667	53.3333333333	25.5	3.0	64.3333333333	0.0	23.3333333333	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__unidentified; f__unidentified; g__unidentified; s__unculturedDothideomycetes
GU721712	10.9620295699	0.140283869855	0.699679928926	1.0	3.66666666667	0.333333333333	3.33333333333	1.0	0.5	2.0	0.0	0.666666666667	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
HQ219443	10.9517948718	0.140735570948	0.699679928926	1.0	0.0	1.33333333333	0.0	0.0	0.0	2.66666666667	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedDikarya
New.CleanUp.ReferenceOTU566	10.9393939394	0.141284562986	0.699679928926	1.0	6.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Ustilago; s__Ustilago_syntherismae
HM000037	10.9305768249	0.141676024411	0.699679928926	1.0	6.66666666667	0.0	67.0	18.5	114.0	9.33333333333	69.0	66.3333333333	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma; s__Trichoderma_sp_H09
FJ213507	10.9292615597	0.141734499746	0.699679928926	1.0	5.0	0.0	47.3333333333	32.5	0.0	6.0	75.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
JN906613	10.9161659514	0.14231785602	0.699679928926	1.0	17.6666666667	1.66666666667	19.0	39.0	0.0	24.3333333333	0.0	0.0	k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedfungus
New.CleanUp.ReferenceOTU838	10.8509298999	0.145254858451	0.699679928926	1.0	27.0	0.333333333333	64.0	21.5	0.0	20.3333333333	0.0	0.0	k__Fungi; p__Basidiomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedBasidiomycota
HQ631071	10.7359199796	0.150560060823	0.699679928926	1.0	41.6666666667	6.0	9.66666666667	41.5	3.0	27.6666666667	0.0	7.66666666667	k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Pichiaceae; g__Pichia; s__Pichia_sp_1_TMS_2011
JN032552	10.7047101449	0.152028118712	0.699679928926	1.0	0.0	0.0	0.0	24.0	183.0	0.333333333333	0.0	21.3333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedsordariomyceta
JF933752	10.6792598304	0.153234329881	0.699679928926	1.0	5.0	1.66666666667	0.333333333333	7.5	1.0	5.0	3.0	1.33333333333	k__Fungi; p__Ascomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unculturedAscomycota
New.CleanUp.ReferenceOTU526	10.6628315756	0.154017290271	0.699679928926	1.0	10.3333333333	9.0	0.0	2.0	0.0	11.6666666667	0.0	0.0	k__Fungi; p__Basidiomycota; c__Ustilaginomycetes; o__Ustilaginales; f__Ustilaginaceae; g__Pseudozyma; s__Pseudozyma_sp_BCRC34227
FJ763051	10.6234439834	0.155908439498	0.699679928926	1.0	4.66666666667	2.66666666667	0.0	0.0	0.0	27.3333333333	0.0	8.33333333333	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellaceae; g__Dioszegia; s__Dioszegia_sp_TY_217
